budget,runtime,year,release_date,genres,vote_average,popularity,core_actor,actor_avg_age,production_companies,month,profitable,Romance,Science Fiction,Action,Drama,Thriller,Adventure,Mystery,Fantasy,Comedy,Family,Crime,Music,Documentary,History,Horror,Animation,Western,War
35000000.0,137.0,2020.0,2020/7/22,"['Comedy', 'Drama']",7.0,21.875,27.0,20.0,"[33, 10105, 10338]",7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500000.0,101.0,2020.0,2020/7/28,"['Thriller', 'Action']",5.6,19.079,69.0,28.0,"[72731, 67994, 130806, 130807, 130808, 61460, 120869]",7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146000000.0,131.0,2022.0,2022/2/3,"['Science Fiction', 'Adventure', 'Action']",6.324,73.258,81.0,47.0,"[347, 114885, 1632, 110799, 89488, 204641]",2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120000000.0,116.0,2022.0,2022/2/10,"['Action', 'Adventure']",7.0,70.902,106.0,47.0,"[5, 507, 125281, 14439]",2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20000000.0,101.0,2022.0,2022/2/17,"['Drama', 'Comedy']",7.331,45.605,65.0,23.0,"[7493, 21, 57743]",2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43000000.0,104.0,2022.0,2022/2/10,"['Action', 'Thriller', 'Drama', 'Adventure']",6.196,44.955,102.0,54.0,"[33768, 5357, 11840, 69756, 7584, 198764, 207375, 207376, 142069, 207377]",2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
90000000.0,127.0,2022.0,2022/2/9,"['Mystery', 'Crime', 'Thriller']",6.4,42.168,78.0,54.0,"[1557, 28788, 127928, 221347]",2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5000000.0,106.0,2022.0,2022/2/25,"['Crime', 'Drama', 'Thriller', 'Mystery']",7.108,41.454,38.0,31.0,"[10146, 7493, 173869, 173870]",2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000000.0,96.0,2022.0,2022/2/1,"['Comedy', 'Documentary']",6.8,31.265,37.0,50.0,"[4, 6329, 6328, 134436]",2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000000.0,112.0,2022.0,2022/2/9,"['Romance', 'Comedy', 'Music']",6.7,26.892,64.0,46.0,"[1620, 10338, 213235]",2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200000000.0,95.0,2021.0,2021/6/17,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']",7.834,103.268,32.0,17.0,"[3, 2]",6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18000000.0,103.0,2021.0,2021/6/30,"['Horror', 'Action', 'Thriller']",6.977,54.411,51.0,47.0,"[3172, 2481, 33, 10338, 138783]",6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70000000.0,117.0,2021.0,2021/6/14,"['Action', 'Comedy', 'Crime', 'Thriller']",6.692,34.509,109.0,59.0,"[74795, 491, 1632, 1020, 342]",6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000000.0,109.0,2021.0,2021/6/17,"['Action', 'Crime', 'Thriller']",6.7,27.256,51.0,42.0,"[108781, 130063, 148930, 6626]",6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6500000.0,97.0,2021.0,2021/6/25,"['Horror', 'Comedy', 'Fantasy']",6.041,24.866,27.0,25.0,"[46453, 202102]",6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000.0,119.0,2021.0,2021/6/24,"['Crime', 'Drama', 'Thriller']",6.138,23.159,51.0,57.0,"[153438, 137373, 5113, 171436, 96310, 142122, 6626]",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55000000.0,143.0,2021.0,2021/6/10,"['Drama', 'Romance']",7.209,18.624,26.0,32.0,"[1785, 150841, 122645, 150842, 100640]",6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205000000.0,150.0,2020.0,2020/8/22,"['Action', 'Thriller', 'Science Fiction']",7.181,227.614,66.0,36.0,"[174, 9996]",8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
60000000.0,95.0,2020.0,2020/8/14,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy']",7.49,64.209,66.0,65.0,"[8921, 2348, 24955, 4, 2531, 8649]",8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30000000.0,95.0,2020.0,2020/8/7,"['Action', 'Crime', 'Drama']",5.7,38.044,68.0,23.0,"[10246, 118475, 136607, 90761, 123722]",8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18000000.0,98.0,2020.0,2020/8/27,"['Comedy', 'Family']",6.4,30.415,90.0,62.0,"[53531, 10405, 135954, 128828]",8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25000000.0,91.0,2020.0,2020/8/27,"['Comedy', 'Science Fiction', 'Adventure']",5.9,26.681,122.0,54.0,"[100640, 106754, 106439, 20658, 8854, 11131, 187646, 41]",8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5000000.0,102.0,2020.0,2020/8/14,"['History', 'Drama']",5.876,19.453,61.0,28.0,"[48738, 2828, 52738, 90907, 1020, 98506]",8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50000000.0,102.0,2021.0,2021/10/13,"['Animation', 'Comedy', 'Family', 'Fantasy']",7.605,135.31,52.0,58.0,"[6125, 2]",10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30000000.0,127.0,2021.0,2021/10/29,"['Action', 'Thriller', 'Crime', 'Comedy']",6.845,60.258,57.0,35.0,"[78486, 114152, 91030]",10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000000.0,105.0,2021.0,2021/10/14,"['Horror', 'Thriller']",6.5,45.962,48.0,47.0,"[3172, 14, 20848, 15822]",10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43000000.0,116.0,2021.0,2021/10/21,"['Mystery', 'Thriller', 'Horror']",7.34,43.165,58.0,30.0,"[6705, 10163, 131464, 214539]",10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000000.0,99.0,2021.0,2021/10/28,"['Drama', 'Horror', 'Mystery']",6.25,42.551,56.0,28.0,"[127929, 423, 101082, 135164, 22213]",10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000000.0,153.0,2021.0,2021/10/13,"['History', 'Drama', 'Action']",7.445,35.866,98.0,41.0,"[127928, 29313, 22213, 221347]",10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25000000.0,108.0,2021.0,2021/10/21,"['Drama', 'Comedy']",7.065,31.534,58.0,57.0,"[127929, 9350, 23449]",10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000.0,91.0,2021.0,2021/10/4,['Drama'],6.8,17.388,35.0,60.0,"[6427, 157314]",10.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11900000.0,99.0,2021.0,2021/10/13,"['Family', 'Adventure', 'Drama']",7.476,16.561,48.0,46.0,"[793, 73974, 694, 11578, 9116, 104, 10611, 60843, 1115, 187073]",10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22000000.0,113.0,2020.0,2020/1/1,"['Action', 'Crime', 'Comedy']",7.68,95.323,72.0,46.0,"[14, 2900, 210118, 47729]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90000000.0,124.0,2020.0,2020/1/15,"['Thriller', 'Action', 'Crime']",7.129,86.009,89.0,49.0,"[5, 84792, 10288, 907]",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
175000000.0,101.0,2020.0,2020/1/2,"['Family', 'Comedy', 'Fantasy', 'Adventure']",6.621,67.44,82.0,59.0,"[33, 27467, 10338, 105052]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50000000.0,95.0,2020.0,2020/1/8,"['Horror', 'Science Fiction', 'Action', 'Adventure']",6.284,34.927,75.0,42.0,"[7076, 25, 22213]",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18000000.0,99.0,2020.0,2020/1/9,"['Family', 'Action', 'Comedy']",6.9,29.478,58.0,38.0,"[47729, 36209, 103698]",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5000000.0,86.0,2020.0,2020/1/24,"['Comedy', 'Crime']",6.189,27.28,27.0,34.0,"[1422, 91934, 7499]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000000.0,94.0,2020.0,2020/1/23,"['Horror', 'Thriller']",5.8,27.054,40.0,24.0,"[7, 33, 829, 7294, 121685]",1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5000000.0,87.0,2020.0,2020/1/30,"['Fantasy', 'Horror', 'Mystery']",5.979,26.582,34.0,30.0,"[7625, 13240, 53152, 41, 129815, 21]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50000000.0,109.0,2020.0,2020/1/31,"['Action', 'Thriller']",5.5,22.801,32.0,31.0,"[7576, 104972, 20656, 290, 131913, 110799, 4]",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10530000.0,128.0,2020.0,2020/1/29,"['Drama', 'History', 'Thriller']",6.1,21.318,85.0,47.0,"[51696, 11068, 30666, 11199, 83, 15433, 5162]",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29000000.0,83.0,2020.0,2020/1/9,['Comedy'],6.297,20.821,69.0,48.0,"[106497, 4]",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20000000.0,110.0,2020.0,2020/1/23,"['Drama', 'Action', 'War']",7.378,16.571,41.0,26.0,"[21897, 145719, 65649, 111793, 145720, 108353, 145721, 145722, 145723]",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
65000000.0,95.0,2020.0,2020/11/25,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy']",7.495,78.333,155.0,47.0,"[33, 521]",11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000000.0,102.0,2020.0,2020/11/12,"['Comedy', 'Horror', 'Thriller']",6.6,52.212,43.0,35.0,"[33, 3172, 89115]",11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000000.0,102.0,2020.0,2020/11/20,"['Action', 'Science Fiction', 'Fantasy']",4.9,35.48,155.0,34.0,"[141998, 138013, 147219]",11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25000000.0,132.0,2020.0,2020/11/13,"['Drama', 'History']",6.71,30.442,99.0,46.0,[145174],11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1700000.0,90.0,2020.0,2020/11/20,"['Thriller', 'Horror', 'Drama']",7.262,28.294,36.0,42.0,[146929],11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21000000.0,114.0,2020.0,2020/11/5,"['Drama', 'Thriller', 'Crime', 'Western']",6.824,19.06,114.0,52.0,"[69686, 10146]",11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000000.0,125.0,2022.0,2022/10/19,"['Action', 'Adventure', 'Science Fiction']",6.95,136.692,76.0,53.0,"[12, 34081, 128064, 73669, 174]",10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
250000.0,138.0,2022.0,2022/10/6,"['Horror', 'Thriller']",6.768,81.284,20.0,30.0,"[84591, 114220, 15157]",10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000000.0,106.0,2022.0,2022/10/7,"['Comedy', 'Family', 'Music']",7.125,58.267,45.0,31.0,"[10400, 5]",10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20000000.0,111.0,2022.0,2022/10/12,"['Horror', 'Thriller']",6.135,52.492,48.0,54.0,"[33, 3172, 14, 20848, 15822]",10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20000000.0,114.0,2022.0,2022/10/20,"['Drama', 'Comedy']",7.452,27.625,65.0,52.0,"[127929, 2376, 6705, 22213]",10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20000000.0,131.0,2022.0,2022/10/14,"['Drama', 'History']",7.527,24.834,26.0,44.0,"[38666, 81273, 7576, 41]",10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15000000.0,114.0,2022.0,2022/10/28,['Drama'],6.534,20.559,194.0,33.0,"[30666, 146684, 19671, 73492, 10146]",10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17000000.0,115.0,2022.0,2022/9/23,"['Horror', 'Mystery', 'Thriller']",6.674,65.575,33.0,33.0,"[96540, 12292]",9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000000.0,135.0,2022.0,2022/9/16,"['Action', 'Drama', 'History']",7.693,54.726,42.0,42.0,"[559, 64469, 8147, 173612, 207837]",9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500000.0,103.0,2022.0,2022/9/8,"['Horror', 'Mystery', 'Thriller']",6.89,50.359,52.0,36.0,"[18609, 829, 508, 106754, 111475, 127928]",9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5000000.0,88.0,2022.0,2022/9/15,"['Horror', 'Thriller', 'Mystery']",5.473,49.206,46.0,64.0,"[149897, 6353, 68738, 5859, 207899]",9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000.0,102.0,2022.0,2022/9/16,"['Horror', 'Drama']",7.303,46.662,50.0,38.0,"[41077, 126587]",9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
80000000.0,134.0,2022.0,2022/9/27,"['Mystery', 'Comedy', 'Drama']",6.061,39.859,96.0,40.0,"[124433, 19671, 178347, 490, 508]",9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35000000.0,123.0,2022.0,2022/9/21,"['Thriller', 'Mystery', 'Drama']",6.793,37.963,93.0,33.0,"[829, 12, 174]",9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000000.0,126.0,2022.0,2022/9/8,"['Action', 'Drama', 'History']",7.041,37.635,84.0,55.0,"[185127, 76991, 194918, 221158, 221159, 221160, 55956, 63369]",9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35000000.0,158.0,2022.0,2022/9/23,"['Drama', 'Music']",7.106,35.494,7.0,0.0,"[10146, 716, 14654]",9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000.0,125.0,2022.0,2022/9/30,"['Adventure', 'Fantasy', 'Music', 'Family']",6.5,31.227,2.0,0.0,"[169950, 8987, 347, 173112, 115996]",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15600000.0,147.0,2022.0,2022/9/18,"['Comedy', 'Drama']",7.097,29.866,33.0,20.0,"[104363, 288, 7970, 6505, 2801, 76888, 81121, 47416, 8483, 2999, 7281, 19771, 94, 11237, 20691, 178407]",9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000000.0,104.0,2022.0,2022/9/8,"['Drama', 'Comedy', 'Romance']",6.54,28.978,71.0,39.0,"[1782, 2455, 10163, 33]",9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22000000.0,115.0,2022.0,2022/9/30,"['Comedy', 'Romance']",6.787,27.401,32.0,44.0,"[33, 10105, 23876]",9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000.0,96.0,2022.0,2022/9/2,"['Action', 'Crime', 'Thriller']",6.0,22.811,46.0,51.0,"[76991, 149070, 104678, 119056, 117761, 179981, 179982, 164800, 179983, 179986]",9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7000000.0,100.0,2022.0,2022/9/4,['Comedy'],6.117,19.709,17.0,36.0,"[16934, 121204]",9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40000000.0,99.0,2022.0,2022/9/9,"['Mystery', 'Comedy', 'Crime']",6.4,17.386,12.0,10.0,"[127929, 5654, 22213]",9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4600000.0,102.0,2022.0,2022/9/30,"['Drama', 'Romance']",6.5,6.607,36.0,64.0,"[5974, 11571]",9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
110000000.0,115.0,2021.0,2021/8/11,"['Comedy', 'Adventure', 'Science Fiction']",7.511,93.621,109.0,42.0,"[27711, 2575, 104228, 125000, 127928]",8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26000000.0,86.0,2021.0,2021/8/9,"['Animation', 'Family', 'Adventure', 'Comedy']",7.4,75.984,33.0,24.0,"[71738, 2348, 4, 8649]",8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000000.0,112.0,2021.0,2021/8/13,"['Drama', 'Music', 'Romance']",7.943,63.563,26.0,45.0,"[7460, 7981, 159430]",8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000000.0,98.0,2021.0,2021/8/12,"['Thriller', 'Horror']",7.1,40.859,45.0,38.0,"[768, 11341, 17393, 125512, 3287]",8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25000000.0,91.0,2021.0,2021/8/25,"['Horror', 'Mystery', 'Thriller']",6.036,28.123,48.0,66.0,"[21, 88934, 13240, 33, 53152]",8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68000000.0,116.0,2021.0,2021/8/18,"['Mystery', 'Science Fiction']",6.6,27.373,98.0,48.0,"[7493, 11370, 103490, 174]",8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165000000.0,155.0,2021.0,2021/9/15,"['Science Fiction', 'Adventure']",7.791,604.622,120.0,31.0,[923],9.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150000000.0,132.0,2021.0,2021/9/1,"['Action', 'Adventure', 'Fantasy']",7.56,100.597,42.0,43.0,[420],9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200000000.0,138.0,2021.0,2021/9/3,"['Action', 'Science Fiction', 'Adventure']",7.557,91.049,66.0,51.0,"[82819, 423, 125000]",9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110000000.0,97.0,2021.0,2021/9/30,"['Science Fiction', 'Action', 'Adventure']",6.805,83.709,84.0,50.0,"[5, 84041, 53462, 14439]",9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14000000.0,99.0,2021.0,2021/9/1,"['Romance', 'Drama']",7.074,76.131,41.0,35.0,"[6626, 107108, 88606, 158529, 107107]",9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301000000.0,163.0,2021.0,2021/9/29,"['Action', 'Adventure', 'Thriller']",7.377,73.798,103.0,44.0,"[7576, 21, 33]",9.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40000000.0,111.0,2021.0,2021/9/1,['Horror'],6.803,41.931,58.0,37.0,"[12, 76907, 141525, 206855]",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
50000000.0,120.0,2021.0,2021/9/22,"['Crime', 'Drama']",6.37,41.921,61.0,46.0,"[7429, 12, 129036]",9.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33000000.0,104.0,2021.0,2021/9/16,"['Drama', 'Western']",5.975,27.807,109.0,53.0,"[171, 16311]",9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
